,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2768,2008,1,4,5,713.0,715,810.0,820,WN,3222,N626SW,57.0,65.0,44.0,-10.0,-2.0,BUR,LAS,223,5.0,8.0,0,,0,,,,,
2769,2008,1,4,5,1443.0,1425,1602.0,1535,WN,10,N693SW,79.0,70.0,59.0,27.0,18.0,BUR,OAK,325,5.0,15.0,0,,0,11.0,0.0,9.0,0.0,7.0
2770,2008,1,4,5,2200.0,2140,2318.0,2250,WN,219,N238WN,78.0,70.0,55.0,28.0,20.0,BUR,OAK,325,5.0,18.0,0,,0,0.0,0.0,8.0,0.0,20.0
2771,2008,1,4,5,1956.0,1930,2108.0,2045,WN,391,N484WN,72.0,75.0,56.0,23.0,26.0,BUR,OAK,325,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,23.0
2772,2008,1,4,5,909.0,910,1031.0,1025,WN,450,N306SW,82.0,75.0,66.0,6.0,-1.0,BUR,OAK,325,5.0,11.0,0,,0,,,,,
2773,2008,1,4,5,816.0,810,946.0,925,WN,670,N683SW,90.0,75.0,77.0,21.0,6.0,BUR,OAK,325,5.0,8.0,0,,0,6.0,0.0,15.0,0.0,0.0
2774,2008,1,4,5,1354.0,1125,1519.0,1235,WN,682,N729SW,85.0,70.0,59.0,164.0,149.0,BUR,OAK,325,13.0,13.0,0,,0,0.0,81.0,15.0,0.0,68.0
2775,2008,1,4,5,1501.0,1355,1637.0,1505,WN,850,N639SW,96.0,70.0,57.0,92.0,66.0,BUR,OAK,325,22.0,17.0,0,,0,0.0,0.0,36.0,0.0,56.0
2776,2008,1,4,5,1227.0,1225,1336.0,1335,WN,1024,N279WN,69.0,70.0,55.0,1.0,2.0,BUR,OAK,325,5.0,9.0,0,,0,,,,,
2777,2008,1,4,5,1714.0,1520,1827.0,1635,WN,1132,N346SW,73.0,75.0,55.0,112.0,114.0,BUR,OAK,325,6.0,12.0,0,,0,0.0,0.0,0.0,0.0,112.0
2778,2008,1,4,5,2106.0,2030,2214.0,2140,WN,1246,N613SW,68.0,70.0,55.0,34.0,36.0,BUR,OAK,325,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,34.0
2779,2008,1,4,5,1751.0,1720,1907.0,1835,WN,1339,N447WN,76.0,75.0,60.0,32.0,31.0,BUR,OAK,325,7.0,9.0,0,,0,0.0,0.0,1.0,0.0,31.0
2780,2008,1,4,5,1710.0,1650,1830.0,1805,WN,1398,N658SW,80.0,75.0,54.0,25.0,20.0,BUR,OAK,325,5.0,21.0,0,,0,0.0,0.0,5.0,0.0,20.0
2781,2008,1,4,5,1910.0,1900,2036.0,2015,WN,1587,N740SW,86.0,75.0,55.0,21.0,10.0,BUR,OAK,325,21.0,10.0,0,,0,1.0,0.0,11.0,0.0,9.0
2782,2008,1,4,5,1817.0,1750,1938.0,1905,WN,2182,N477WN,81.0,75.0,57.0,33.0,27.0,BUR,OAK,325,12.0,12.0,0,,0,0.0,0.0,6.0,0.0,27.0
2783,2008,1,4,5,,840,,955,WN,2613,,,75.0,,,,BUR,OAK,325,,,1,A,0,,,,,
2784,2008,1,4,5,702.0,700,823.0,815,WN,3483,N430WN,81.0,75.0,65.0,8.0,2.0,BUR,OAK,325,4.0,12.0,0,,0,,,,,
2785,2008,1,4,5,,1020,,1135,WN,3668,,,75.0,,,,BUR,OAK,325,,,1,A,0,,,,,
2786,2008,1,4,5,1026.0,1025,1245.0,1245,WN,320,N369SW,79.0,80.0,65.0,0.0,1.0,BUR,PHX,369,5.0,9.0,0,,0,,,,,
2787,2008,1,4,5,2126.0,2115,2350.0,2330,WN,325,N236WN,84.0,75.0,52.0,20.0,11.0,BUR,PHX,369,19.0,13.0,0,,0,0.0,0.0,9.0,0.0,11.0
2788,2008,1,4,5,2108.0,2020,2326.0,2240,WN,444,N690SW,78.0,80.0,64.0,46.0,48.0,BUR,PHX,369,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,46.0
2789,2008,1,4,5,1650.0,1610,1906.0,1835,WN,481,N779SW,76.0,85.0,61.0,31.0,40.0,BUR,PHX,369,6.0,9.0,0,,0,0.0,4.0,0.0,0.0,27.0
2790,2008,1,4,5,1343.0,1300,1600.0,1525,WN,891,N213WN,77.0,85.0,62.0,35.0,43.0,BUR,PHX,369,3.0,12.0,0,,0,10.0,0.0,0.0,0.0,25.0
2791,2008,1,4,5,954.0,945,1219.0,1210,WN,940,N362SW,85.0,85.0,67.0,9.0,9.0,BUR,PHX,369,5.0,13.0,0,,0,,,,,
2792,2008,1,4,5,1851.0,1830,2110.0,2055,WN,980,N282WN,79.0,85.0,63.0,15.0,21.0,BUR,PHX,369,6.0,10.0,0,,0,0.0,4.0,0.0,0.0,11.0
2793,2008,1,4,5,823.0,825,1045.0,1045,WN,1241,N695SW,82.0,80.0,66.0,0.0,-2.0,BUR,PHX,369,5.0,11.0,0,,0,,,,,
2794,2008,1,4,5,1450.0,1345,1701.0,1605,WN,2614,N368SW,71.0,80.0,55.0,56.0,65.0,BUR,PHX,369,6.0,10.0,0,,0,40.0,0.0,0.0,0.0,16.0
2795,2008,1,4,5,800.0,700,1014.0,925,WN,2787,N601WN,74.0,85.0,63.0,49.0,60.0,BUR,PHX,369,6.0,5.0,0,,0,49.0,0.0,0.0,0.0,0.0
2796,2008,1,4,5,1939.0,1915,2042.0,2020,WN,921,N254WN,63.0,65.0,51.0,22.0,24.0,BUR,SJC,296,4.0,8.0,0,,0,7.0,0.0,0.0,0.0,15.0
2797,2008,1,4,5,2013.0,1830,2125.0,1935,WN,1306,N346SW,72.0,65.0,57.0,110.0,103.0,BUR,SJC,296,9.0,6.0,0,,0,0.0,0.0,7.0,0.0,103.0
2798,2008,1,4,5,1540.0,1520,1639.0,1625,WN,1328,N695SW,59.0,65.0,49.0,14.0,20.0,BUR,SJC,296,3.0,7.0,0,,0,,,,,
2799,2008,1,4,5,1202.0,1200,1324.0,1305,WN,2546,N384SW,82.0,65.0,58.0,19.0,2.0,BUR,SJC,296,3.0,21.0,0,,0,0.0,0.0,19.0,0.0,0.0
2800,2008,1,4,5,2133.0,2055,2237.0,2200,WN,2871,N249WN,64.0,65.0,49.0,37.0,38.0,BUR,SJC,296,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,37.0
2801,2008,1,4,5,1428.0,1345,1531.0,1450,WN,2874,N601WN,63.0,65.0,51.0,41.0,43.0,BUR,SJC,296,3.0,9.0,0,,0,1.0,0.0,0.0,0.0,40.0
2802,2008,1,4,5,1630.0,1615,1743.0,1720,WN,3237,N756SA,73.0,65.0,54.0,23.0,15.0,BUR,SJC,296,8.0,11.0,0,,0,0.0,0.0,8.0,0.0,15.0
2803,2008,1,4,5,1254.0,1040,1417.0,1145,WN,3426,N348SW,83.0,65.0,70.0,152.0,134.0,BUR,SJC,296,4.0,9.0,0,,0,0.0,0.0,18.0,0.0,134.0
2804,2008,1,4,5,703.0,705,821.0,815,WN,3744,N235WN,78.0,70.0,58.0,6.0,-2.0,BUR,SJC,296,4.0,16.0,0,,0,,,,,
2805,2008,1,4,5,932.0,930,1054.0,1035,WN,3859,N279WN,82.0,65.0,66.0,19.0,2.0,BUR,SJC,296,5.0,11.0,0,,0,0.0,0.0,19.0,0.0,0.0
2806,2008,1,4,5,2025.0,1940,2135.0,2055,WN,148,N411WN,70.0,75.0,59.0,40.0,45.0,BUR,SMF,358,4.0,7.0,0,,0,0.0,4.0,0.0,0.0,36.0
2807,2008,1,4,5,737.0,705,,825,WN,178,N718SW,,80.0,,,32.0,BUR,SMF,358,,13.0,0,,1,,,,,
2808,2008,1,4,5,2116.0,2055,2241.0,2210,WN,333,N705SW,85.0,75.0,63.0,31.0,21.0,BUR,SMF,358,5.0,17.0,0,,0,0.0,0.0,10.0,0.0,21.0
2809,2008,1,4,5,1651.0,1630,1809.0,1745,WN,734,N366SW,78.0,75.0,58.0,24.0,21.0,BUR,SMF,358,3.0,17.0,0,,0,0.0,0.0,3.0,0.0,21.0
2810,2008,1,4,5,1214.0,1145,1359.0,1300,WN,957,N504SW,105.0,75.0,63.0,59.0,29.0,BUR,SMF,358,27.0,15.0,0,,0,0.0,5.0,30.0,0.0,24.0
2811,2008,1,4,5,,925,,1040,WN,1408,,,75.0,,,,BUR,SMF,358,,,1,B,0,,,,,
2812,2008,1,4,5,1353.0,1215,1510.0,1330,WN,1586,N346SW,77.0,75.0,60.0,100.0,98.0,BUR,SMF,358,4.0,13.0,0,,0,0.0,78.0,2.0,0.0,20.0
2813,2008,1,4,5,1841.0,1800,1954.0,1915,WN,2284,N222WN,73.0,75.0,58.0,39.0,41.0,BUR,SMF,358,5.0,10.0,0,,0,3.0,0.0,0.0,0.0,36.0
2814,2008,1,4,5,1533.0,1435,1645.0,1550,WN,2370,N427WN,72.0,75.0,57.0,55.0,58.0,BUR,SMF,358,5.0,10.0,0,,0,4.0,0.0,0.0,0.0,51.0
2815,2008,1,4,5,1202.0,1040,1351.0,1155,WN,2699,N227WN,109.0,75.0,75.0,116.0,82.0,BUR,SMF,358,21.0,13.0,0,,0,0.0,72.0,34.0,0.0,10.0
2816,2008,1,4,5,,805,,920,WN,3681,,,75.0,,,,BUR,SMF,358,,,1,A,0,,,,,
2817,2008,1,4,5,1423.0,1425,1632.0,1655,WN,644,N475WN,249.0,270.0,237.0,-23.0,-2.0,BWI,ABQ,1670,4.0,8.0,0,,0,,,,,
2818,2008,1,4,5,1748.0,1755,1855.0,1905,WN,236,N435WN,67.0,70.0,50.0,-10.0,-7.0,BWI,ALB,288,4.0,13.0,0,,0,,,,,
2819,2008,1,4,5,1339.0,1340,1445.0,1450,WN,323,N624SW,66.0,70.0,53.0,-5.0,-1.0,BWI,ALB,288,3.0,10.0,0,,0,,,,,
2820,2008,1,4,5,836.0,830,943.0,940,WN,922,N650SW,67.0,70.0,55.0,3.0,6.0,BWI,ALB,288,2.0,10.0,0,,0,,,,,
2821,2008,1,4,5,1652.0,1645,1755.0,1755,WN,1774,N783SW,63.0,70.0,51.0,0.0,7.0,BWI,ALB,288,5.0,7.0,0,,0,,,,,
2822,2008,1,4,5,657.0,700,803.0,810,WN,3310,N708SA,66.0,70.0,54.0,-7.0,-3.0,BWI,ALB,288,3.0,9.0,0,,0,,,,,
2823,2008,1,4,5,1035.0,1025,1143.0,1135,WN,3569,N276WN,68.0,70.0,53.0,8.0,10.0,BWI,ALB,288,5.0,10.0,0,,0,,,,,
2824,2008,1,4,5,2042.0,2045,2147.0,2150,WN,3657,N430WN,65.0,65.0,50.0,-3.0,-3.0,BWI,ALB,288,4.0,11.0,0,,0,,,,,
2825,2008,1,4,5,1424.0,1420,1644.0,1710,WN,160,N248WN,200.0,230.0,188.0,-26.0,4.0,BWI,AUS,1342,4.0,8.0,0,,0,,,,,
2826,2008,1,4,5,916.0,915,1148.0,1210,WN,3481,N275WN,212.0,235.0,188.0,-22.0,1.0,BWI,AUS,1342,5.0,19.0,0,,0,,,,,
2827,2008,1,4,5,1958.0,1955,2103.0,2100,WN,523,N635SW,65.0,65.0,50.0,3.0,3.0,BWI,BDL,283,4.0,11.0,0,,0,,,,,
2828,2008,1,4,5,2027.0,2030,2130.0,2135,WN,1507,N328SW,63.0,65.0,49.0,-5.0,-3.0,BWI,BDL,283,4.0,10.0,0,,0,,,,,
2829,2008,1,4,5,1332.0,1335,1433.0,1440,WN,1570,N630WN,61.0,65.0,49.0,-7.0,-3.0,BWI,BDL,283,4.0,8.0,0,,0,,,,,
2830,2008,1,4,5,2136.0,2125,2236.0,2230,WN,1686,N792SW,60.0,65.0,48.0,6.0,11.0,BWI,BDL,283,4.0,8.0,0,,0,,,,,
2831,2008,1,4,5,837.0,835,939.0,940,WN,1773,N764SW,62.0,65.0,48.0,-1.0,2.0,BWI,BDL,283,3.0,11.0,0,,0,,,,,
2832,2008,1,4,5,1545.0,1545,1646.0,1650,WN,2362,N412WN,61.0,65.0,49.0,-4.0,0.0,BWI,BDL,283,4.0,8.0,0,,0,,,,,
2833,2008,1,4,5,1028.0,1030,1129.0,1135,WN,3062,N460WN,61.0,65.0,45.0,-6.0,-2.0,BWI,BDL,283,4.0,12.0,0,,0,,,,,
2834,2008,1,4,5,1751.0,1740,1856.0,1845,WN,3320,N678AA,65.0,65.0,49.0,11.0,11.0,BWI,BDL,283,4.0,12.0,0,,0,,,,,
2835,2008,1,4,5,633.0,635,739.0,740,WN,3658,N249WN,66.0,65.0,50.0,-1.0,-2.0,BWI,BDL,283,5.0,11.0,0,,0,,,,,
2836,2008,1,4,5,1828.0,1805,1917.0,1915,WN,623,N757LV,109.0,130.0,97.0,2.0,23.0,BWI,BHM,682,3.0,9.0,0,,0,,,,,
2837,2008,1,4,5,1317.0,1310,1401.0,1420,WN,1857,N280WN,104.0,130.0,95.0,-19.0,7.0,BWI,BHM,682,2.0,7.0,0,,0,,,,,
2838,2008,1,4,5,813.0,815,909.0,930,WN,2031,N334SW,116.0,135.0,100.0,-21.0,-2.0,BWI,BHM,682,1.0,15.0,0,,0,,,,,
2839,2008,1,4,5,710.0,630,757.0,730,WN,92,N796SW,107.0,120.0,86.0,27.0,40.0,BWI,BNA,588,4.0,17.0,0,,0,27.0,0.0,0.0,0.0,0.0
2840,2008,1,4,5,1402.0,1355,1441.0,1455,WN,145,N236WN,99.0,120.0,87.0,-14.0,7.0,BWI,BNA,588,4.0,8.0,0,,0,,,,,
2841,2008,1,4,5,922.0,925,1007.0,1025,WN,420,N452WN,105.0,120.0,86.0,-18.0,-3.0,BWI,BNA,588,3.0,16.0,0,,0,,,,,
2842,2008,1,4,5,2056.0,2100,2142.0,2200,WN,435,N361SW,106.0,120.0,91.0,-18.0,-4.0,BWI,BNA,588,4.0,11.0,0,,0,,,,,
2843,2008,1,4,5,1123.0,1125,1207.0,1225,WN,1187,N627SW,104.0,120.0,90.0,-18.0,-2.0,BWI,BNA,588,4.0,10.0,0,,0,,,,,
2844,2008,1,4,5,802.0,805,841.0,905,WN,2110,N222WN,99.0,120.0,86.0,-24.0,-3.0,BWI,BNA,588,4.0,9.0,0,,0,,,,,
2845,2008,1,4,5,1650.0,1650,1733.0,1750,WN,2437,N499WN,103.0,120.0,88.0,-17.0,0.0,BWI,BNA,588,6.0,9.0,0,,0,,,,,
2846,2008,1,4,5,1923.0,1920,2006.0,2020,WN,2611,N773SA,103.0,120.0,87.0,-14.0,3.0,BWI,BNA,588,4.0,12.0,0,,0,,,,,
2847,2008,1,4,5,947.0,925,1051.0,1030,WN,127,N434WN,64.0,65.0,53.0,21.0,22.0,BWI,BUF,281,2.0,9.0,0,,0,0.0,0.0,6.0,0.0,15.0
2848,2008,1,4,5,705.0,650,805.0,755,WN,134,N751SW,60.0,65.0,49.0,10.0,15.0,BWI,BUF,281,3.0,8.0,0,,0,,,,,
2849,2008,1,4,5,1156.0,1145,1255.0,1250,WN,903,N902WN,59.0,65.0,49.0,5.0,11.0,BWI,BUF,281,3.0,7.0,0,,0,,,,,
2850,2008,1,4,5,1656.0,1655,1803.0,1805,WN,1516,N367SW,67.0,70.0,50.0,-2.0,1.0,BWI,BUF,281,4.0,13.0,0,,0,,,,,
2851,2008,1,4,5,2129.0,2115,2230.0,2220,WN,1830,N390SW,61.0,65.0,48.0,10.0,14.0,BWI,BUF,281,5.0,8.0,0,,0,,,,,
2852,2008,1,4,5,1919.0,1915,2015.0,2020,WN,3419,N242WN,56.0,65.0,44.0,-5.0,4.0,BWI,BUF,281,2.0,10.0,0,,0,,,,,
2853,2008,1,4,5,1403.0,1355,1503.0,1500,WN,3489,N379SW,60.0,65.0,50.0,3.0,8.0,BWI,BUF,281,2.0,8.0,0,,0,,,,,
2854,2008,1,4,5,903.0,905,1010.0,1025,WN,97,N209WN,67.0,80.0,52.0,-15.0,-2.0,BWI,CLE,314,5.0,10.0,0,,0,,,,,
2855,2008,1,4,5,1818.0,1815,1928.0,1930,WN,269,N313SW,70.0,75.0,55.0,-2.0,3.0,BWI,CLE,314,7.0,8.0,0,,0,,,,,
2856,2008,1,4,5,1307.0,1310,1416.0,1425,WN,433,N488WN,69.0,75.0,55.0,-9.0,-3.0,BWI,CLE,314,4.0,10.0,0,,0,,,,,
2857,2008,1,4,5,2016.0,2015,2126.0,2125,WN,881,N607SW,70.0,70.0,56.0,1.0,1.0,BWI,CLE,314,6.0,8.0,0,,0,,,,,
2858,2008,1,4,5,835.0,835,941.0,955,WN,68,N467WN,66.0,80.0,56.0,-14.0,0.0,BWI,CMH,336,3.0,7.0,0,,0,,,,,
2859,2008,1,4,5,1629.0,1625,1735.0,1745,WN,219,N238WN,66.0,80.0,56.0,-10.0,4.0,BWI,CMH,336,3.0,7.0,0,,0,,,,,
2860,2008,1,4,5,621.0,625,737.0,745,WN,614,N776WN,76.0,80.0,57.0,-8.0,-4.0,BWI,CMH,336,4.0,15.0,0,,0,,,,,
2861,2008,1,4,5,1856.0,1855,2002.0,2015,WN,1143,N724SW,66.0,80.0,54.0,-13.0,1.0,BWI,CMH,336,4.0,8.0,0,,0,,,,,
2862,2008,1,4,5,1340.0,1340,1450.0,1455,WN,3406,N288WN,70.0,75.0,56.0,-5.0,0.0,BWI,CMH,336,4.0,10.0,0,,0,,,,,
2863,2008,1,4,5,716.0,710,920.0,920,WN,1049,N232WN,244.0,250.0,224.0,0.0,6.0,BWI,DEN,1491,6.0,14.0,0,,0,,,,,
2864,2008,1,4,5,1220.0,1210,1410.0,1420,WN,2707,N717SA,230.0,250.0,216.0,-10.0,10.0,BWI,DEN,1491,6.0,8.0,0,,0,,,,,
2865,2008,1,4,5,1857.0,1815,2051.0,2025,WN,3331,N450WN,234.0,250.0,217.0,26.0,42.0,BWI,DEN,1491,8.0,9.0,0,,0,13.0,0.0,0.0,0.0,13.0
2866,2008,1,4,5,752.0,755,916.0,925,WN,640,N371SW,84.0,90.0,72.0,-9.0,-3.0,BWI,DTW,408,3.0,9.0,0,,0,,,,,
2867,2008,1,4,5,1944.0,1945,2105.0,2115,WN,1170,N336SW,81.0,90.0,69.0,-10.0,-1.0,BWI,DTW,408,4.0,8.0,0,,0,,,,,
2868,2008,1,4,5,1137.0,1120,1258.0,1300,WN,3049,N694SW,81.0,100.0,68.0,-2.0,17.0,BWI,DTW,408,5.0,8.0,0,,0,,,,,
2869,2008,1,4,5,1524.0,1510,1643.0,1650,WN,3691,N432WN,79.0,100.0,66.0,-7.0,14.0,BWI,DTW,408,3.0,10.0,0,,0,,,,,
2870,2008,1,4,5,1333.0,1335,1604.0,1615,WN,222,N635SW,151.0,160.0,139.0,-11.0,-2.0,BWI,FLL,925,3.0,9.0,0,,0,,,,,
2871,2008,1,4,5,645.0,645,909.0,925,WN,1223,N233LV,144.0,160.0,127.0,-16.0,0.0,BWI,FLL,925,4.0,13.0,0,,0,,,,,
2872,2008,1,4,5,1803.0,1800,2025.0,2040,WN,3226,N399WN,142.0,160.0,127.0,-15.0,3.0,BWI,FLL,925,4.0,11.0,0,,0,,,,,
2873,2008,1,4,5,2027.0,2010,2241.0,2250,WN,3486,N340LV,134.0,160.0,123.0,-9.0,17.0,BWI,FLL,925,3.0,8.0,0,,0,,,,,
2874,2008,1,4,5,950.0,950,1216.0,1235,WN,3745,N249WN,146.0,165.0,132.0,-19.0,0.0,BWI,FLL,925,4.0,10.0,0,,0,,,,,
2875,2008,1,4,5,700.0,655,910.0,935,WN,16,N675AA,190.0,220.0,179.0,-25.0,5.0,BWI,HOU,1246,3.0,8.0,0,,0,,,,,
2876,2008,1,4,5,2001.0,2000,2212.0,2240,WN,2034,N764SW,191.0,220.0,180.0,-28.0,1.0,BWI,HOU,1246,2.0,9.0,0,,0,,,,,
2877,2008,1,4,5,1207.0,1200,1415.0,1440,WN,2436,N387SW,188.0,220.0,174.0,-25.0,7.0,BWI,HOU,1246,3.0,11.0,0,,0,,,,,
2878,2008,1,4,5,1701.0,1635,1919.0,1920,WN,2795,N604SW,198.0,225.0,183.0,-1.0,26.0,BWI,HOU,1246,3.0,12.0,0,,0,,,,,
2879,2008,1,4,5,1618.0,1615,1757.0,1805,WN,509,N285WN,99.0,110.0,80.0,-8.0,3.0,BWI,IND,515,8.0,11.0,0,,0,,,,,
2880,2008,1,4,5,839.0,820,1019.0,1010,WN,535,N761RR,100.0,110.0,82.0,9.0,19.0,BWI,IND,515,5.0,13.0,0,,0,,,,,
2881,2008,1,4,5,1207.0,1205,1349.0,1355,WN,675,N496WN,102.0,110.0,79.0,-6.0,2.0,BWI,IND,515,7.0,16.0,0,,0,,,,,
2882,2008,1,4,5,1221.0,1205,1317.0,1305,WN,432,N622SW,56.0,60.0,44.0,12.0,16.0,BWI,ISP,220,3.0,9.0,0,,0,,,,,
2883,2008,1,4,5,1341.0,1340,1437.0,1440,WN,899,N216WR,56.0,60.0,43.0,-3.0,1.0,BWI,ISP,220,3.0,10.0,0,,0,,,,,
2884,2008,1,4,5,1852.0,1855,1949.0,1955,WN,1155,N410WN,57.0,60.0,43.0,-6.0,-3.0,BWI,ISP,220,4.0,10.0,0,,0,,,,,
2885,2008,1,4,5,706.0,700,807.0,800,WN,1571,N784SW,61.0,60.0,41.0,7.0,6.0,BWI,ISP,220,3.0,17.0,0,,0,,,,,
2886,2008,1,4,5,2022.0,1955,2113.0,2055,WN,1678,N900WN,51.0,60.0,40.0,18.0,27.0,BWI,ISP,220,3.0,8.0,0,,0,0.0,0.0,0.0,0.0,18.0
2887,2008,1,4,5,933.0,935,1033.0,1035,WN,1750,N444WN,60.0,60.0,43.0,-2.0,-2.0,BWI,ISP,220,3.0,14.0,0,,0,,,,,
2888,2008,1,4,5,1558.0,1555,1657.0,1655,WN,3771,N793SA,59.0,60.0,45.0,2.0,3.0,BWI,ISP,220,4.0,10.0,0,,0,,,,,
2889,2008,1,4,5,945.0,935,1100.0,1120,WN,2124,N312SW,135.0,165.0,124.0,-20.0,10.0,BWI,JAN,888,3.0,8.0,0,,0,,,,,
2890,2008,1,4,5,1747.0,1740,1905.0,1925,WN,3154,N202WN,138.0,165.0,122.0,-20.0,7.0,BWI,JAN,888,3.0,13.0,0,,0,,,,,
2891,2008,1,4,5,1512.0,1505,1705.0,1710,WN,54,N622SW,113.0,125.0,95.0,-5.0,7.0,BWI,JAX,663,7.0,11.0,0,,0,,,,,
2892,2008,1,4,5,1207.0,1205,1358.0,1410,WN,1244,N621SW,111.0,125.0,93.0,-12.0,2.0,BWI,JAX,663,3.0,15.0,0,,0,,,,,
2893,2008,1,4,5,622.0,620,810.0,830,WN,1396,N630WN,108.0,130.0,97.0,-20.0,2.0,BWI,JAX,663,3.0,8.0,0,,0,,,,,
2894,2008,1,4,5,1903.0,1900,2112.0,2125,WN,135,N297WN,309.0,325.0,295.0,-13.0,3.0,BWI,LAS,2106,4.0,10.0,0,,0,,,,,
2895,2008,1,4,5,1220.0,1220,1451.0,1450,WN,1061,N212WN,331.0,330.0,296.0,1.0,0.0,BWI,LAS,2106,2.0,33.0,0,,0,,,,,
2896,2008,1,4,5,908.0,855,1128.0,1125,WN,1928,N401WN,320.0,330.0,298.0,3.0,13.0,BWI,LAS,2106,4.0,18.0,0,,0,,,,,
2897,2008,1,4,5,1039.0,1035,1205.0,1215,WN,700,N325SW,146.0,160.0,132.0,-10.0,4.0,BWI,LIT,912,5.0,9.0,0,,0,,,,,
2898,2008,1,4,5,646.0,645,832.0,840,WN,425,N680AA,166.0,175.0,147.0,-8.0,1.0,BWI,MCI,967,5.0,14.0,0,,0,,,,,
2899,2008,1,4,5,1900.0,1845,2041.0,2040,WN,3239,N462WN,161.0,175.0,145.0,1.0,15.0,BWI,MCI,967,5.0,11.0,0,,0,,,,,
2900,2008,1,4,5,1310.0,1305,1451.0,1505,WN,3307,N677AA,161.0,180.0,148.0,-14.0,5.0,BWI,MCI,967,4.0,9.0,0,,0,,,,,
2901,2008,1,4,5,713.0,700,925.0,925,WN,69,N748SW,132.0,145.0,111.0,0.0,13.0,BWI,MCO,787,6.0,15.0,0,,0,,,,,
2902,2008,1,4,5,1933.0,1925,2140.0,2145,WN,168,N634SW,127.0,140.0,109.0,-5.0,8.0,BWI,MCO,787,6.0,12.0,0,,0,,,,,
2903,2008,1,4,5,1012.0,955,1221.0,1220,WN,171,N751SW,129.0,145.0,115.0,1.0,17.0,BWI,MCO,787,6.0,8.0,0,,0,,,,,
2904,2008,1,4,5,1334.0,1330,1541.0,1555,WN,426,N321SW,127.0,145.0,110.0,-14.0,4.0,BWI,MCO,787,5.0,12.0,0,,0,,,,,
2905,2008,1,4,5,1130.0,1130,1339.0,1355,WN,888,N606SW,129.0,145.0,115.0,-16.0,0.0,BWI,MCO,787,6.0,8.0,0,,0,,,,,
2906,2008,1,4,5,1656.0,1700,1906.0,1925,WN,1657,N630WN,130.0,145.0,109.0,-19.0,-4.0,BWI,MCO,787,6.0,15.0,0,,0,,,,,
2907,2008,1,4,5,601.0,600,813.0,820,WN,1832,N778SW,132.0,140.0,113.0,-7.0,1.0,BWI,MCO,787,9.0,10.0,0,,0,,,,,
2908,2008,1,4,5,802.0,805,1012.0,1030,WN,2697,N305SW,130.0,145.0,113.0,-18.0,-3.0,BWI,MCO,787,6.0,11.0,0,,0,,,,,
2909,2008,1,4,5,1420.0,1420,1627.0,1645,WN,3151,N781WN,127.0,145.0,107.0,-18.0,0.0,BWI,MCO,787,7.0,13.0,0,,0,,,,,
2910,2008,1,4,5,1821.0,1820,1943.0,1930,WN,421,N274WN,142.0,130.0,98.0,13.0,1.0,BWI,MDW,611,34.0,10.0,0,,0,,,,,
2911,2008,1,4,5,2125.0,2125,2217.0,2230,WN,549,N733SA,112.0,125.0,95.0,-13.0,0.0,BWI,MDW,611,7.0,10.0,0,,0,,,,,
2912,2008,1,4,5,1017.0,1020,1107.0,1125,WN,872,N240WN,110.0,125.0,96.0,-18.0,-3.0,BWI,MDW,611,6.0,8.0,0,,0,,,,,
2913,2008,1,4,5,725.0,725,821.0,835,WN,1008,N417WN,116.0,130.0,101.0,-14.0,0.0,BWI,MDW,611,5.0,10.0,0,,0,,,,,
2914,2008,1,4,5,1449.0,1450,1537.0,1555,WN,1161,N748SW,108.0,125.0,97.0,-18.0,-1.0,BWI,MDW,611,5.0,6.0,0,,0,,,,,
2915,2008,1,4,5,1300.0,1300,1351.0,1405,WN,1276,N497WN,111.0,125.0,98.0,-14.0,0.0,BWI,MDW,611,5.0,8.0,0,,0,,,,,
2916,2008,1,4,5,1951.0,1955,2047.0,2105,WN,2655,N786SW,116.0,130.0,95.0,-18.0,-4.0,BWI,MDW,611,12.0,9.0,0,,0,,,,,
2917,2008,1,4,5,629.0,620,725.0,730,WN,2702,N762SW,116.0,130.0,98.0,-5.0,9.0,BWI,MDW,611,5.0,13.0,0,,0,,,,,
2918,2008,1,4,5,2130.0,2130,2246.0,2245,WN,86,N640SW,76.0,75.0,58.0,1.0,0.0,BWI,MHT,377,7.0,11.0,0,,0,,,,,
2919,2008,1,4,5,1310.0,1310,1424.0,1425,WN,128,N499WN,74.0,75.0,60.0,-1.0,0.0,BWI,MHT,377,6.0,8.0,0,,0,,,,,
2920,2008,1,4,5,1938.0,1935,2047.0,2050,WN,157,N423WN,69.0,75.0,56.0,-3.0,3.0,BWI,MHT,377,4.0,9.0,0,,0,,,,,
2921,2008,1,4,5,1830.0,1835,1947.0,1950,WN,224,N772SW,77.0,75.0,65.0,-3.0,-5.0,BWI,MHT,377,3.0,9.0,0,,0,,,,,
